sno,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
1292,himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740
1293,himachal-pradesh,2022,3,Financial Services,21293,22686931.87
1294,himachal-pradesh,2022,3,Others,42669,26764547.14
1295,himachal-pradesh,2022,4,Merchant payments,15297492,10280295884
1296,himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346092
1297,himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524
1298,himachal-pradesh,2022,4,Financial Services,24342,31775337.44
1299,himachal-pradesh,2022,4,Others,41455,27387394.98
1300,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35
1301,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9
1302,jammu-&-kashmir,2018,1,Financial Services,65683,10269382.62
1303,jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.64
1304,jammu-&-kashmir,2018,1,Others,35755,23651562.72
1305,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.9
1306,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961688
1307,jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81
1308,jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.53
1309,jammu-&-kashmir,2018,2,Others,38310,31391931.69
1310,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022746
1311,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.3
1312,jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.19
1313,jammu-&-kashmir,2018,3,Financial Services,44464,6397888.355
1314,jammu-&-kashmir,2018,3,Others,36825,26373935
1315,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745
1316,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764
1317,jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5
1318,jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152
1319,jammu-&-kashmir,2018,4,Others,49051,36573577.74
1320,jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709532
1321,jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.9
1322,jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.9
1323,jammu-&-kashmir,2019,1,Financial Services,43247,4593545.202
1324,jammu-&-kashmir,2019,1,Others,43688,30649751.66
1325,jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253
1326,jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.9
1327,jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.5
1328,jammu-&-kashmir,2019,2,Financial Services,22663,2652961.354
1329,jammu-&-kashmir,2019,2,Others,32664,26301988.32
1330,jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425218
1331,jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437
1332,jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.1
1333,jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825
1334,jammu-&-kashmir,2019,3,Others,11761,11446090.82
1335,jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955856
1336,jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82
1337,jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.05
1338,jammu-&-kashmir,2019,4,Financial Services,197,213741.2862
1339,jammu-&-kashmir,2019,4,Others,3005,2601419.696
1340,jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582
1341,jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.7
1342,jammu-&-kashmir,2020,1,Merchant payments,135241,131144419
1343,jammu-&-kashmir,2020,1,Financial Services,2350,2116665.118
1344,jammu-&-kashmir,2020,1,Others,7528,5530441.652
1345,jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530
1346,jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.3
1347,jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.8
1348,jammu-&-kashmir,2020,2,Financial Services,9130,10415041.34
1349,jammu-&-kashmir,2020,2,Others,17380,12351591.57
1350,jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119047
1351,jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.5
1352,jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4
1353,jammu-&-kashmir,2020,3,Financial Services,10111,13281733.8
1354,jammu-&-kashmir,2020,3,Others,20200,15128281.34
1355,jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841260
1356,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.3
1357,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123
1358,jammu-&-kashmir,2020,4,Financial Services,13578,17966592.7
1359,jammu-&-kashmir,2020,4,Others,84466,44350708.94
1360,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301
1361,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.7
1362,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313
1363,jammu-&-kashmir,2021,1,Financial Services,17276,20848657.86
1364,jammu-&-kashmir,2021,1,Others,98042,47124854.99
1365,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438178
1366,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.6
1367,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370986
1368,jammu-&-kashmir,2021,2,Financial Services,19432,21897796.19
1369,jammu-&-kashmir,2021,2,Others,105673,53580855.46
1370,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915
1371,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385
1372,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849263
1373,jammu-&-kashmir,2021,3,Financial Services,16071,27585395.49
1374,jammu-&-kashmir,2021,3,Others,124274,62209689.34
1375,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247708
1376,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170896
1377,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410
1378,jammu-&-kashmir,2021,4,Financial Services,20269,34425387.52
1379,jammu-&-kashmir,2021,4,Others,160001,86920024.6
1380,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919929
1381,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370
1382,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753686
1383,jammu-&-kashmir,2022,1,Financial Services,20506,28915576.12
1384,jammu-&-kashmir,2022,1,Others,145441,79330065.64
1385,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640
1386,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490941
1387,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580784
1388,jammu-&-kashmir,2022,2,Financial Services,17495,23857762.1
1389,jammu-&-kashmir,2022,2,Others,169864,83549709.69
1390,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512905
1391,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124358
1392,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833024
1393,jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61
1394,jammu-&-kashmir,2022,3,Others,133673,66802218.33
1395,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119177
1396,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162450
1397,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554
1398,jammu-&-kashmir,2022,4,Financial Services,17803,26804683.93
1399,jammu-&-kashmir,2022,4,Others,142706,70096050.9
1400,jharkhand,2018,1,Recharge & bill payments,1095857,132181815.3
1401,jharkhand,2018,1,Peer-to-peer payments,809459,2036315436
1402,jharkhand,2018,1,Financial Services,107755,45483178.1
1403,jharkhand,2018,1,Merchant payments,66299,66465337.51
1404,jharkhand,2018,1,Others,99551,93740623.36
1405,jharkhand,2018,2,Recharge & bill payments,1398777,208894647.8
1406,jharkhand,2018,2,Peer-to-peer payments,1375872,4205862517
1407,jharkhand,2018,2,Financial Services,160637,65554548.25
1408,jharkhand,2018,2,Merchant payments,130339,138889079.2
1409,jharkhand,2018,2,Others,86455,102374867.1
1410,jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751
1411,jharkhand,2018,3,Recharge & bill payments,1539476,256930062.2
1412,jharkhand,2018,3,Merchant payments,287427,155059935
1413,jharkhand,2018,3,Financial Services,216343,38182603.58
1414,jharkhand,2018,3,Others,75687,68483065.68
1415,jharkhand,2018,4,Peer-to-peer payments,3325473,9414019817
1416,jharkhand,2018,4,Recharge & bill payments,1885135,328077093.5
1417,jharkhand,2018,4,Merchant payments,845956,373435992.5
1418,jharkhand,2018,4,Financial Services,136918,36357465.52
1419,jharkhand,2018,4,Others,90561,90026272.84
1420,jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652
1421,jharkhand,2019,1,Recharge & bill payments,2347079,440323945.1
1422,jharkhand,2019,1,Merchant payments,892826,391616776.1
1423,jharkhand,2019,1,Financial Services,105558,47227410.81
1424,jharkhand,2019,1,Others,90140,83358664.95
1425,jharkhand,2019,2,Peer-to-peer payments,5155937,17044444614
1426,jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8
1427,jharkhand,2019,2,Merchant payments,2049311,862186711.5
1428,jharkhand,2019,2,Financial Services,67479,51588987.16
1429,jharkhand,2019,2,Others,121107,102270668.2
1430,jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624
1431,jharkhand,2019,3,Merchant payments,4766457,1494546031
1432,jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6
1433,jharkhand,2019,3,Financial Services,103620,80276391.65
1434,jharkhand,2019,3,Others,114758,86160853.19
1435,jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657
1436,jharkhand,2019,4,Recharge & bill payments,4390094,966539484.6
1437,jharkhand,2019,4,Merchant payments,3359590,1725990596
1438,jharkhand,2019,4,Financial Services,104630,45850806.13
1439,jharkhand,2019,4,Others,93078,49211833.16
1440,jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416
1441,jharkhand,2020,1,Recharge & bill payments,5454093,1358517297
1442,jharkhand,2020,1,Merchant payments,4499942,2298726415
1443,jharkhand,2020,1,Financial Services,46483,31523887.51
1444,jharkhand,2020,1,Others,85345,47420137.75
1445,jharkhand,2020,2,Peer-to-peer payments,8724053,32662370317
1446,jharkhand,2020,2,Recharge & bill payments,7538593,1987320467
1447,jharkhand,2020,2,Merchant payments,3753633,2662438204
1448,jharkhand,2020,2,Financial Services,56553,130249402
1449,jharkhand,2020,2,Others,68679,43823586.28
1450,jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246
1451,jharkhand,2020,3,Merchant payments,7728846,5163578368
1452,jharkhand,2020,3,Recharge & bill payments,7211293,2217657035
1453,jharkhand,2020,3,Financial Services,56918,63233533.19
1454,jharkhand,2020,3,Others,87322,50036637.65
1455,jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288
1456,jharkhand,2020,4,Merchant payments,14168381,9347677564
1457,jharkhand,2020,4,Recharge & bill payments,7945996,2582828439
1458,jharkhand,2020,4,Financial Services,60989,63947540
1459,jharkhand,2020,4,Others,135603,77432999.36
1460,jharkhand,2021,1,Peer-to-peer payments,19151083,69198235577
1461,jharkhand,2021,1,Merchant payments,17489113,11545580927
1462,jharkhand,2021,1,Recharge & bill payments,7826608,2888409672
1463,jharkhand,2021,1,Financial Services,50526,54836609.33
1464,jharkhand,2021,1,Others,104333,62290337.7
1465,jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965
1466,jharkhand,2021,2,Merchant payments,19041292,14731458451
1467,jharkhand,2021,2,Recharge & bill payments,10583445,3531023352
1468,jharkhand,2021,2,Financial Services,54379,57959229.95
1469,jharkhand,2021,2,Others,138461,75088312.27
1470,jharkhand,2021,3,Peer-to-peer payments,30113326,97742557032
1471,jharkhand,2021,3,Merchant payments,29687162,19954619973
1472,jharkhand,2021,3,Recharge & bill payments,10742405,4029136912
1473,jharkhand,2021,3,Financial Services,51289,65035270.31
1474,jharkhand,2021,3,Others,201520,99665931.84
1475,jharkhand,2021,4,Merchant payments,45007900,30397134744
1476,jharkhand,2021,4,Peer-to-peer payments,39476282,1.30462E+11
1477,jharkhand,2021,4,Recharge & bill payments,11173974,4920513758
1478,jharkhand,2021,4,Financial Services,72802,82938673.41
1479,jharkhand,2021,4,Others,278084,154856720.6
1480,jharkhand,2022,1,Merchant payments,53218047,35404682303
1481,jharkhand,2022,1,Peer-to-peer payments,45881799,1.53327E+11
1482,jharkhand,2022,1,Recharge & bill payments,11502811,5765898872
1483,jharkhand,2022,1,Financial Services,67502,72095750.38
1484,jharkhand,2022,1,Others,241051,130193505.4
1485,jharkhand,2022,2,Merchant payments,67435024,44149892984
1486,jharkhand,2022,2,Peer-to-peer payments,52086790,1.75209E+11
1487,jharkhand,2022,2,Recharge & bill payments,13145888,6119623547
1488,jharkhand,2022,2,Financial Services,50361,53281830.62
1489,jharkhand,2022,2,Others,207212,104530269
1490,jharkhand,2022,3,Merchant payments,74816586,45850919744
1491,jharkhand,2022,3,Peer-to-peer payments,57285937,1.76549E+11
1492,jharkhand,2022,3,Recharge & bill payments,14462031,6838978157
1493,jharkhand,2022,3,Financial Services,68467,69016067.83
1494,jharkhand,2022,3,Others,182311,104503812.7
1495,jharkhand,2022,4,Merchant payments,91863987,57173653532
1496,jharkhand,2022,4,Peer-to-peer payments,68045210,2.12954E+11
1497,jharkhand,2022,4,Recharge & bill payments,15110623,7625380765
1498,jharkhand,2022,4,Financial Services,81074,89276259.67
1499,jharkhand,2022,4,Others,199198,129776494.9
1500,karnataka,2018,1,Recharge & bill payments,5785292,1496816542
1501,karnataka,2018,1,Peer-to-peer payments,4456528,16522277460
1502,karnataka,2018,1,Merchant payments,1089627,696586489.3
1503,karnataka,2018,1,Financial Services,159848,52664837.41
1504,karnataka,2018,1,Others,525604,449549985.2
1505,karnataka,2018,2,Recharge & bill payments,7391926,2435924808
1506,karnataka,2018,2,Peer-to-peer payments,7164836,29135024501
1507,karnataka,2018,2,Merchant payments,1874383,1361967205
1508,karnataka,2018,2,Financial Services,194363,93244737.61
1509,karnataka,2018,2,Others,490939,489418829.4
1510,karnataka,2018,3,Peer-to-peer payments,12863507,42819128165
1511,karnataka,2018,3,Recharge & bill payments,8674172,3019156590
1512,karnataka,2018,3,Merchant payments,3638065,1879406581
1513,karnataka,2018,3,Financial Services,205740,50726023.4
1514,karnataka,2018,3,Others,598777,456674396.3
1515,karnataka,2018,4,Peer-to-peer payments,20471744,63575342228
1516,karnataka,2018,4,Merchant payments,11812478,4751317555
1517,karnataka,2018,4,Recharge & bill payments,11426205,4030978295
1518,karnataka,2018,4,Financial Services,289353,71134704.79
1519,karnataka,2018,4,Others,812291,579613793.3
1520,karnataka,2019,1,Peer-to-peer payments,44049036,1.04118E+11
1521,karnataka,2019,1,Merchant payments,24491960,7076613844
1522,karnataka,2019,1,Recharge & bill payments,16981941,6217689430
1523,karnataka,2019,1,Financial Services,293728,51023386.15
1524,karnataka,2019,1,Others,770944,512618725.8
1525,karnataka,2019,2,Peer-to-peer payments,50033334,1.42911E+11
1526,karnataka,2019,2,Merchant payments,44848593,12338599109
1527,karnataka,2019,2,Recharge & bill payments,19283028,7745156563
1528,karnataka,2019,2,Financial Services,140353,44871623.83
1529,karnataka,2019,2,Others,1096296,662690676.7
1530,karnataka,2019,3,Merchant payments,76924325,20375791902
1531,karnataka,2019,3,Peer-to-peer payments,67784880,1.83163E+11
1532,karnataka,2019,3,Recharge & bill payments,24339891,10208179942
1533,karnataka,2019,3,Financial Services,189716,57194690.69
1534,karnataka,2019,3,Others,1494923,732228821.1
1535,karnataka,2019,4,Merchant payments,114044901,31602890836
1536,karnataka,2019,4,Peer-to-peer payments,93311589,2.50563E+11
1537,karnataka,2019,4,Recharge & bill payments,28862161,12183568521
1538,karnataka,2019,4,Financial Services,101937,51145982.18
1539,karnataka,2019,4,Others,1475664,646673755.4
1540,karnataka,2020,1,Merchant payments,132970737,40374401934
1541,karnataka,2020,1,Peer-to-peer payments,100868460,2.97635E+11
1542,karnataka,2020,1,Recharge & bill payments,35854971,14724886028
1543,karnataka,2020,1,Financial Services,93648,110130184.7
1544,karnataka,2020,1,Others,1246074,557335296.8
1545,karnataka,2020,2,Merchant payments,87251639,38463881234
1546,karnataka,2020,2,Peer-to-peer payments,82118363,2.65767E+11
1547,karnataka,2020,2,Recharge & bill payments,43290272,16434890228
1548,karnataka,2020,2,Financial Services,161560,246367207.1
1549,karnataka,2020,2,Others,399878,192530880.2
1550,karnataka,2020,3,Merchant payments,137206600,60769881812
1551,karnataka,2020,3,Peer-to-peer payments,119241776,3.90432E+11
1552,karnataka,2020,3,Recharge & bill payments,43139631,18911088811
1553,karnataka,2020,3,Financial Services,251980,358426106
1554,karnataka,2020,3,Others,520544,268744139.7
1555,karnataka,2020,4,Merchant payments,215711211,97147239183
1556,karnataka,2020,4,Peer-to-peer payments,166981242,5.38341E+11
1557,karnataka,2020,4,Recharge & bill payments,47736461,21611671359
1558,karnataka,2020,4,Financial Services,284700,427966918.9
1559,karnataka,2020,4,Others,823370,508863332.4
1560,karnataka,2021,1,Merchant payments,279599017,1.1796E+11
1561,karnataka,2021,1,Peer-to-peer payments,190894164,6.10937E+11
1562,karnataka,2021,1,Recharge & bill payments,52261651,25111731676
